Store,Date,DayOfWeek,Sales,Customers,Promo,POST_Promo,POST_Sales
1108,2014-02-26,3,3836.0,501,0,0,4645
1109,2014-02-26,3,4372.0,438,0,0,4816
1110,2014-02-26,3,2505.0,401,0,0,3203
1111,2014-02-26,3,4516.0,446,0,0,4996
1112,2014-02-26,3,6613.0,654,0,0,8242
1113,2014-02-26,3,5022.0,630,0,0,5028
1114,2014-02-26,3,17170.0,2807,0,0,17732
1115,2014-02-26,3,4259.0,342,0,0,5045
1,2014-02-19,3,4935.0,547,1,1,4713
2,2014-02-19,3,6419.0,774,1,1,6510
3,2014-02-19,3,8156.0,812,1,1,6166
4,2014-02-19,3,9010.0,1278,1,1,9650
5,2014-02-19,3,5307.0,603,1,1,6113
6,2014-02-19,3,5552.0,646,1,1,4980
7,2014-02-19,3,7834.0,855,1,1,9337
8,2014-02-19,3,5299.0,631,1,1,6135
9,2014-02-19,3,6526.0,560,1,1,7167
10,2014-02-19,3,5561.0,600,1,1,5173
11,2014-02-19,3,7587.0,1106,1,1,9051
12,2014-02-19,3,7975.0,911,1,1,8662
13,2014-02-19,3,5254.0,377,1,1,4355
14,2014-02-19,3,6511.0,695,1,1,5772
15,2014-02-19,3,6976.0,611,1,1,6794
16,2014-02-19,3,8806.0,982,1,1,7925
17,2014-02-19,3,6823.0,833,1,1,4976
18,2014-02-19,3,6948.0,756,1,1,6169
19,2014-02-19,3,6412.0,652,1,1,6422
20,2014-02-19,3,8108.0,899,1,1,7747
21,2014-02-19,3,5669.0,522,1,1,5321
22,2014-02-19,3,4140.0,446,1,1,7934
23,2014-02-19,3,5731.0,452,1,1,6282
24,2014-02-19,3,9249.0,858,1,1,9104
25,2014-02-19,3,16406.0,2105,1,1,16749
26,2014-02-19,3,6175.0,494,1,1,7570
27,2014-02-19,3,9354.0,997,1,1,9520
28,2014-02-19,3,6141.0,668,1,1,6918
29,2014-02-19,3,6712.0,604,1,1,7164
30,2014-02-19,3,5192.0,825,1,1,6158
31,2014-02-19,3,5859.0,576,1,1,4620
32,2014-02-19,3,4697.0,526,1,1,3882
33,2014-02-19,3,8511.0,809,1,1,9405
34,2014-02-19,3,8188.0,986,1,1,8432
35,2014-02-19,3,9519.0,722,1,1,10021
36,2014-02-19,3,9112.0,1095,1,1,10242
37,2014-02-19,3,5717.0,595,1,1,6631
38,2014-02-19,3,6061.0,566,1,1,6776
39,2014-02-19,3,5653.0,721,1,1,5589
40,2014-02-19,3,4395.0,592,1,1,4960
41,2014-02-19,3,5296.0,383,1,1,5796
42,2014-02-19,3,11478.0,1247,1,1,11548
43,2014-02-19,3,7345.0,627,1,1,7460
44,2014-02-19,3,5921.0,700,1,1,5852
45,2014-02-19,3,5303.0,374,1,1,5785
46,2014-02-19,3,5448.0,651,1,1,6447
47,2014-02-19,3,7603.0,962,1,1,7310
48,2014-02-19,3,3826.0,440,1,1,4915
49,2014-02-19,3,7135.0,474,1,1,7194
50,2014-02-19,3,4282.0,341,1,1,4405
51,2014-02-19,3,5851.0,416,1,1,6630
52,2014-02-19,3,8165.0,539,1,1,7712
53,2014-02-19,3,5281.0,549,1,1,3566
54,2014-02-19,3,8101.0,741,1,1,9320
55,2014-02-19,3,5097.0,595,1,1,4580
56,2014-02-19,3,5332.0,393,1,1,7210
57,2014-02-19,3,10951.0,1046,1,1,12165
58,2014-02-19,3,6073.0,485,1,1,7378
59,2014-02-19,3,5801.0,610,1,1,5796
60,2014-02-19,3,8932.0,811,1,1,8805
61,2014-02-19,3,4944.0,592,1,1,5619
62,2014-02-19,3,7161.0,791,1,1,8328
63,2014-02-19,3,6829.0,609,1,1,5742
64,2014-02-19,3,10463.0,743,1,1,11020
65,2014-02-19,3,5102.0,435,1,1,8014
66,2014-02-19,3,5930.0,477,1,1,5508
67,2014-02-19,3,8936.0,902,1,1,7518
68,2014-02-19,3,6679.0,1048,1,1,6930
69,2014-02-19,3,8926.0,1150,1,1,9383
70,2014-02-19,3,7151.0,683,1,1,7222
71,2014-02-19,3,8585.0,684,1,1,7713
72,2014-02-19,3,4870.0,513,1,1,4839
73,2014-02-19,3,4827.0,527,1,1,6003
74,2014-02-19,3,6664.0,893,1,1,6784
75,2014-02-19,3,5059.0,535,1,1,6156
76,2014-02-19,3,7774.0,834,1,1,9649
77,2014-02-19,3,6527.0,599,1,1,8054
78,2014-02-19,3,3716.0,488,1,1,3431
79,2014-02-19,3,5932.0,617,1,1,6343
80,2014-02-19,3,7006.0,525,1,1,7845
81,2014-02-19,3,5998.0,496,1,1,8168
82,2014-02-19,3,9366.0,865,1,1,10879
83,2014-02-19,3,3836.0,335,1,1,5315
84,2014-02-19,3,13803.0,1479,1,1,13373
85,2014-02-19,3,6238.0,866,1,1,7261
86,2014-02-19,3,5392.0,630,1,1,2596
87,2014-02-19,3,6488.0,817,1,1,6161
88,2014-02-19,3,7034.0,737,1,1,7599
89,2014-02-19,3,6361.0,634,1,1,5916
90,2014-02-19,3,8795.0,1051,1,1,8850
91,2014-02-19,3,6685.0,759,1,1,7100
92,2014-02-19,3,6103.0,537,1,1,6197
93,2014-02-19,3,5946.0,588,1,1,5939
94,2014-02-19,3,7119.0,614,1,1,6444
95,2014-02-19,3,7558.0,801,1,1,9166
96,2014-02-19,3,5887.0,617,1,1,4795
97,2014-02-19,3,6710.0,665,1,1,7460
98,2014-02-19,3,4868.0,416,1,1,3883
99,2014-02-19,3,5707.0,482,1,1,5448
100,2014-02-19,3,6646.0,582,1,1,7534
101,2014-02-19,3,8045.0,767,1,1,7042
102,2014-02-19,3,7764.0,1089,1,1,7851
103,2014-02-19,3,4449.0,424,1,1,4969
104,2014-02-19,3,9662.0,1248,1,1,9531
105,2014-02-19,3,4347.0,544,1,1,5695
106,2014-02-19,3,8946.0,876,1,1,9109
107,2014-02-19,3,7239.0,900,1,1,7003
108,2014-02-19,3,9766.0,757,1,1,11208
109,2014-02-19,3,6369.0,713,1,1,7043
110,2014-02-19,3,4215.0,562,1,1,3948
111,2014-02-19,3,7309.0,589,1,1,8520
112,2014-02-19,3,6362.0,737,1,1,7181
113,2014-02-19,3,8657.0,791,1,1,6933
114,2014-02-19,3,5946.0,621,1,1,5609
115,2014-02-19,3,6342.0,495,1,1,7837
116,2014-02-19,3,7236.0,752,1,1,7944
117,2014-02-19,3,4022.0,506,1,1,4177
118,2014-02-19,3,7812.0,644,1,1,8828
119,2014-02-19,3,6177.0,673,1,1,8734
120,2014-02-19,3,7709.0,655,1,1,7453
121,2014-02-19,3,4146.0,468,1,1,3803
122,2014-02-19,3,5210.0,648,1,1,5869
123,2014-02-19,3,10229.0,1147,1,1,8520
124,2014-02-19,3,3960.0,492,1,1,5586
125,2014-02-19,3,10755.0,1482,1,1,11548
126,2014-02-19,3,6218.0,551,1,1,7050
127,2014-02-19,3,5711.0,674,1,1,6090
128,2014-02-19,3,7874.0,631,1,1,8629
129,2014-02-19,3,8951.0,1059,1,1,9620
130,2014-02-19,3,5638.0,619,1,1,4450
131,2014-02-19,3,5525.0,580,1,1,5823
132,2014-02-19,3,5638.0,544,1,1,7008
133,2014-02-19,3,5853.0,717,1,1,6896
134,2014-02-19,3,4949.0,520,1,1,6235
135,2014-02-19,3,5439.0,488,1,1,6319
136,2014-02-19,3,6966.0,498,1,1,6866
137,2014-02-19,3,6767.0,811,1,1,8588
138,2014-02-19,3,7414.0,710,1,1,7646
139,2014-02-19,3,6681.0,512,1,1,7480
140,2014-02-19,3,7690.0,996,1,1,7564
141,2014-02-19,3,6202.0,635,1,1,6652
142,2014-02-19,3,4934.0,603,1,1,4197
143,2014-02-19,3,6188.0,550,1,1,6421
144,2014-02-19,3,7505.0,665,1,1,9863
145,2014-02-19,3,9071.0,1220,1,1,8946
146,2014-02-19,3,8185.0,681,1,1,7320
147,2014-02-19,3,8403.0,869,1,1,8821
148,2014-02-19,3,8849.0,817,1,1,9279
149,2014-02-19,3,5940.0,478,1,1,6342
150,2014-02-19,3,8638.0,811,1,1,8748
151,2014-02-19,3,6703.0,647,1,1,8056
152,2014-02-19,3,6857.0,739,1,1,5226
153,2014-02-19,3,9960.0,747,1,1,8025
154,2014-02-19,3,8526.0,706,1,1,9638
155,2014-02-19,3,6849.0,620,1,1,6101
156,2014-02-19,3,7684.0,758,1,1,4718
157,2014-02-19,3,10102.0,989,1,1,9723
158,2014-02-19,3,8073.0,521,1,1,9224
159,2014-02-19,3,7670.0,684,1,1,7028
160,2014-02-19,3,6130.0,526,1,1,6118
161,2014-02-19,3,6801.0,797,1,1,7013
162,2014-02-19,3,8072.0,551,1,1,9244
163,2014-02-19,3,6907.0,850,1,1,8186
164,2014-02-19,3,6338.0,666,1,1,6223
165,2014-02-19,3,4280.0,410,1,1,5182
166,2014-02-19,3,5676.0,748,1,1,6385
167,2014-02-19,3,10762.0,1150,1,1,9580
168,2014-02-19,3,8202.0,777,1,1,7632
169,2014-02-19,3,7479.0,694,1,1,7288
170,2014-02-19,3,4921.0,554,1,1,5019
171,2014-02-19,3,8756.0,901,1,1,8917
172,2014-02-19,3,6776.0,817,1,1,7685
173,2014-02-19,3,8239.0,1044,1,1,8271
174,2014-02-19,3,5579.0,445,1,1,6191
175,2014-02-19,3,5286.0,615,1,1,5712
176,2014-02-19,3,5239.0,683,1,1,5439
177,2014-02-19,3,4730.0,576,1,1,2051
178,2014-02-19,3,10101.0,925,1,1,10131
179,2014-02-19,3,7221.0,942,1,1,8470
180,2014-02-19,3,7072.0,821,1,1,8882
181,2014-02-19,3,7671.0,748,1,1,7341
182,2014-02-19,3,5598.0,426,1,1,4507
183,2014-02-19,3,4583.0,548,1,1,6411
184,2014-02-19,3,6905.0,603,1,1,6665
185,2014-02-19,3,7647.0,582,1,1,8076
186,2014-02-19,3,3880.0,399,1,1,5188
187,2014-02-19,3,6104.0,720,1,1,6253
188,2014-02-19,3,5379.0,452,1,1,6148
189,2014-02-19,3,9650.0,859,1,1,10168
190,2014-02-19,3,7600.0,655,1,1,6886
191,2014-02-19,3,5626.0,584,1,1,6685
192,2014-02-19,3,6708.0,488,1,1,8156
193,2014-02-19,3,6985.0,971,1,1,5690
194,2014-02-19,3,4683.0,408,1,1,4550
195,2014-02-19,3,11511.0,1362,1,1,12750
196,2014-02-19,3,4696.0,646,1,1,6663
197,2014-02-19,3,6848.0,841,1,1,6800
198,2014-02-19,3,3442.0,356,1,1,1664
199,2014-02-19,3,8037.0,638,1,1,8118
200,2014-02-19,3,8065.0,1010,1,1,9227
201,2014-02-19,3,4781.0,403,1,1,4762
202,2014-02-19,3,6298.0,487,1,1,7091
203,2014-02-19,3,7730.0,1004,1,1,7766
204,2014-02-19,3,6078.0,560,1,1,5681
205,2014-02-19,3,7019.0,918,1,1,6513
206,2014-02-19,3,6862.0,779,1,1,8021
207,2014-02-19,3,10637.0,1245,1,1,10579
208,2014-02-19,3,2649.0,376,1,1,3768
209,2014-02-19,3,5684.0,546,1,1,5417
210,2014-02-19,3,3234.0,344,1,1,2898
211,2014-02-19,3,12886.0,1511,1,1,14481
212,2014-02-19,3,5134.0,491,1,1,3786
213,2014-02-19,3,9342.0,726,1,1,7835
214,2014-02-19,3,9200.0,650,1,1,12592
215,2014-02-19,3,6679.0,504,1,1,5284
216,2014-02-19,3,7220.0,850,1,1,7199
217,2014-02-19,3,4605.0,641,1,1,5691
218,2014-02-19,3,5745.0,773,1,1,5540
219,2014-02-19,3,3237.0,427,1,1,2715
220,2014-02-19,3,5841.0,749,1,1,5173
221,2014-02-19,3,5311.0,502,1,1,6143
222,2014-02-19,3,5145.0,589,1,1,3436
223,2014-02-19,3,8160.0,812,1,1,8975
224,2014-02-19,3,7129.0,477,1,1,6519
225,2014-02-19,3,4805.0,510,1,1,4747
226,2014-02-19,3,8225.0,786,1,1,8565
227,2014-02-19,3,6340.0,603,1,1,6203
228,2014-02-19,3,7871.0,599,1,1,8320
229,2014-02-19,3,8397.0,705,1,1,8817
230,2014-02-19,3,7097.0,865,1,1,7415
231,2014-02-19,3,4758.0,374,1,1,5541
232,2014-02-19,3,2809.0,275,1,1,1672
233,2014-02-19,3,9523.0,1066,1,1,8755
234,2014-02-19,3,11837.0,1095,1,1,12659
235,2014-02-19,3,7538.0,556,1,1,5664
236,2014-02-19,3,7566.0,923,1,1,6441
237,2014-02-19,3,4230.0,560,1,1,4508
238,2014-02-19,3,8040.0,1136,1,1,6798
239,2014-02-19,3,4406.0,441,1,1,5326
240,2014-02-19,3,5307.0,496,1,1,5522
241,2014-02-19,3,5686.0,671,1,1,7202
242,2014-02-19,3,4261.0,357,1,1,3661
243,2014-02-19,3,7643.0,969,1,1,7490
244,2014-02-19,3,5548.0,512,1,1,4905
245,2014-02-19,3,9771.0,1160,1,1,10363
246,2014-02-19,3,6662.0,889,1,1,7043
247,2014-02-19,3,8631.0,682,1,1,9221
248,2014-02-19,3,7448.0,981,1,1,7405
249,2014-02-19,3,5255.0,519,1,1,5305
250,2014-02-19,3,8878.0,676,1,1,8295
251,2014-02-19,3,18443.0,2374,1,1,20445
252,2014-02-19,3,11362.0,816,1,1,11392
253,2014-02-19,3,6231.0,721,1,1,6726
254,2014-02-19,3,3281.0,272,1,1,2538
255,2014-02-19,3,6524.0,666,1,1,6826
256,2014-02-19,3,9677.0,1265,1,1,11382
257,2014-02-19,3,5317.0,630,1,1,5034
258,2014-02-19,3,4798.0,403,1,1,6508
259,2014-02-19,3,13307.0,2452,1,1,12031
260,2014-02-19,3,6578.0,921,1,1,7957
261,2014-02-19,3,13524.0,914,1,1,13579
262,2014-02-19,3,18667.0,2957,1,1,20061
263,2014-02-19,3,2809.0,322,1,1,4148
264,2014-02-19,3,7664.0,1031,1,1,8143
265,2014-02-19,3,4783.0,517,1,1,6839
266,2014-02-19,3,4464.0,559,1,1,4572
267,2014-02-19,3,8400.0,959,1,1,6851
268,2014-02-19,3,5806.0,687,1,1,4656
269,2014-02-19,3,10715.0,1338,1,1,9682
270,2014-02-19,3,9230.0,1188,1,1,9985
271,2014-02-19,3,9712.0,919,1,1,8694
272,2014-02-19,3,7160.0,684,1,1,6695
273,2014-02-19,3,7237.0,711,1,1,7241
274,2014-02-19,3,3358.0,883,1,1,2909
275,2014-02-19,3,7806.0,789,1,1,8419
276,2014-02-19,3,4460.0,527,1,1,4854
277,2014-02-19,3,6620.0,500,1,1,6339
278,2014-02-19,3,6755.0,743,1,1,6989
279,2014-02-19,3,9005.0,656,1,1,8192
280,2014-02-19,3,5818.0,465,1,1,5752
281,2014-02-19,3,6169.0,530,1,1,6256
282,2014-02-19,3,4901.0,720,1,1,4340
283,2014-02-19,3,6254.0,654,1,1,6844
284,2014-02-19,3,6202.0,460,1,1,6348
285,2014-02-19,3,5637.0,496,1,1,5377
286,2014-02-19,3,5460.0,437,1,1,4754
287,2014-02-19,3,7320.0,749,1,1,10038
288,2014-02-19,3,5327.0,381,1,1,6283
289,2014-02-19,3,7062.0,568,1,1,7058
290,2014-02-19,3,6807.0,693,1,1,6848
291,2014-02-19,3,8403.0,855,1,1,8955
292,2014-02-19,3,6153.0,754,1,1,6581
293,2014-02-19,3,6508.0,837,1,1,6964
294,2014-02-19,3,6879.0,930,1,1,7741
295,2014-02-19,3,5573.0,699,1,1,5791
296,2014-02-19,3,7871.0,803,1,1,6812
297,2014-02-19,3,7721.0,773,1,1,6741
298,2014-02-19,3,7750.0,603,1,1,8674
299,2014-02-19,3,4323.0,506,1,1,6141
300,2014-02-19,3,7087.0,871,1,1,4309
301,2014-02-19,3,5447.0,574,1,1,6161
302,2014-02-19,3,3767.0,316,1,1,4681
303,2014-02-19,3,6039.0,662,1,1,6422
304,2014-02-19,3,7562.0,1083,1,1,9070
305,2014-02-19,3,6209.0,530,1,1,5925
306,2014-02-19,3,3853.0,418,1,1,6032
307,2014-02-19,3,2930.0,294,1,1,2461
308,2014-02-19,3,9654.0,926,1,1,9201
309,2014-02-19,3,7841.0,584,1,1,15112
310,2014-02-19,3,8257.0,693,1,1,6912
311,2014-02-19,3,7162.0,942,1,1,5433
312,2014-02-19,3,6001.0,528,1,1,6122
313,2014-02-19,3,6929.0,642,1,1,6363
314,2014-02-19,3,5772.0,603,1,1,5567
315,2014-02-19,3,4279.0,464,1,1,2910
316,2014-02-19,3,10072.0,834,1,1,9802
317,2014-02-19,3,4934.0,544,1,1,6549
318,2014-02-19,3,8249.0,659,1,1,7922
319,2014-02-19,3,8112.0,791,1,1,8060
320,2014-02-19,3,13044.0,1889,1,1,15812
321,2014-02-19,3,5413.0,517,1,1,5653
322,2014-02-19,3,5530.0,565,1,1,3621
323,2014-02-19,3,6966.0,591,1,1,10020
324,2014-02-19,3,6204.0,753,1,1,4844
325,2014-02-19,3,7088.0,656,1,1,7332
326,2014-02-19,3,4321.0,373,1,1,5483
327,2014-02-19,3,7424.0,907,1,1,7937
328,2014-02-19,3,4525.0,543,1,1,5278
329,2014-02-19,3,7553.0,645,1,1,5868
330,2014-02-19,3,4234.0,445,1,1,1544
331,2014-02-19,3,7575.0,989,1,1,7947
332,2014-02-19,3,4331.0,577,1,1,3586
333,2014-02-19,3,9363.0,1244,1,1,10006
334,2014-02-19,3,4914.0,523,1,1,6691
335,2014-02-19,3,17227.0,3075,1,1,16077
336,2014-02-19,3,16116.0,2153,1,1,14610
337,2014-02-19,3,5246.0,365,1,1,4770
338,2014-02-19,3,8164.0,625,1,1,7935
339,2014-02-19,3,5368.0,659,1,1,5438
340,2014-02-19,3,6537.0,703,1,1,6739
341,2014-02-19,3,5722.0,768,1,1,6822
342,2014-02-19,3,9534.0,734,1,1,10865
343,2014-02-19,3,7047.0,651,1,1,7338
344,2014-02-19,3,8596.0,1170,1,1,9070
345,2014-02-19,3,4693.0,494,1,1,5060
346,2014-02-19,3,7796.0,650,1,1,7452
347,2014-02-19,3,4455.0,372,1,1,4276
348,2014-02-19,3,8936.0,703,1,1,8349
349,2014-02-19,3,7315.0,780,1,1,8938
350,2014-02-19,3,6734.0,481,1,1,5399
351,2014-02-19,3,5747.0,473,1,1,7153
352,2014-02-19,3,6246.0,591,1,1,7370
353,2014-02-19,3,5310.0,1459,1,1,4974
354,2014-02-19,3,7949.0,677,1,1,8250
355,2014-02-19,3,8199.0,979,1,1,10094
356,2014-02-19,3,6098.0,434,1,1,5278
357,2014-02-19,3,7675.0,1017,1,1,6601
358,2014-02-19,3,10052.0,1117,1,1,10591
359,2014-02-19,3,6718.0,568,1,1,7294
360,2014-02-19,3,7169.0,785,1,1,8258
361,2014-02-19,3,6144.0,618,1,1,5540
362,2014-02-19,3,9335.0,1125,1,1,9308
363,2014-02-19,3,6856.0,887,1,1,7646
364,2014-02-19,3,4178.0,571,1,1,4975
365,2014-02-19,3,6200.0,607,1,1,7041
366,2014-02-19,3,6887.0,633,1,1,8603
367,2014-02-19,3,5803.0,562,1,1,4830
368,2014-02-19,3,11168.0,794,1,1,10123
369,2014-02-19,3,6354.0,542,1,1,7090
370,2014-02-19,3,7341.0,576,1,1,7449
371,2014-02-19,3,7146.0,544,1,1,6628
372,2014-02-19,3,8375.0,734,1,1,10482
373,2014-02-19,3,4398.0,314,1,1,4963
374,2014-02-19,3,7490.0,890,1,1,5301
375,2014-02-19,3,10089.0,764,1,1,9540
376,2014-02-19,3,8111.0,920,1,1,7922
377,2014-02-19,3,7184.0,860,1,1,7529
378,2014-02-19,3,5972.0,899,1,1,6659
379,2014-02-19,3,3806.0,444,1,1,4855
380,2014-02-19,3,14721.0,1438,1,1,15567
381,2014-02-19,3,9706.0,1074,1,1,8714
382,2014-02-19,3,8283.0,646,1,1,8132
383,2014-02-19,3,17861.0,2264,1,1,15960
384,2014-02-19,3,9002.0,1008,1,1,8962
385,2014-02-19,3,8413.0,721,1,1,7873
386,2014-02-19,3,9920.0,711,1,1,9917
387,2014-02-19,3,10984.0,1260,1,1,10026
388,2014-02-19,3,10844.0,1130,1,1,10812
389,2014-02-19,3,11711.0,1340,1,1,10847
390,2014-02-19,3,13931.0,1236,1,1,13638
391,2014-02-19,3,5871.0,699,1,1,7056
392,2014-02-19,3,8017.0,748,1,1,6561
393,2014-02-19,3,6106.0,624,1,1,6811
394,2014-02-19,3,7981.0,603,1,1,9399
395,2014-02-19,3,3789.0,536,1,1,4048
396,2014-02-19,3,10147.0,1089,1,1,10998
397,2014-02-19,3,5245.0,712,1,1,5407
398,2014-02-19,3,5705.0,601,1,1,6740
399,2014-02-19,3,5171.0,524,1,1,5952
400,2014-02-19,3,9683.0,1313,1,1,9047
401,2014-02-19,3,7309.0,645,1,1,6590
402,2014-02-19,3,5569.0,545,1,1,6187
403,2014-02-19,3,7752.0,748,1,1,9025
404,2014-02-19,3,5513.0,619,1,1,4337
405,2014-02-19,3,4832.0,522,1,1,4986
406,2014-02-19,3,5754.0,447,1,1,5583
407,2014-02-19,3,3833.0,302,1,1,3219
408,2014-02-19,3,5041.0,452,1,1,5558
409,2014-02-19,3,5734.0,589,1,1,6528
410,2014-02-19,3,7372.0,878,1,1,6459
411,2014-02-19,3,8517.0,663,1,1,9392
412,2014-02-19,3,8281.0,584,1,1,9250
413,2014-02-19,3,6893.0,887,1,1,9227
414,2014-02-19,3,5854.0,430,1,1,6650
415,2014-02-19,3,5659.0,463,1,1,6245
416,2014-02-19,3,10580.0,1341,1,1,10772
417,2014-02-19,3,7849.0,884,1,1,7677
418,2014-02-19,3,5634.0,567,1,1,6073
419,2014-02-19,3,5754.0,904,1,1,6640
420,2014-02-19,3,4115.0,373,1,1,3411
421,2014-02-19,3,7789.0,816,1,1,9828
422,2014-02-19,3,4571.0,471,1,1,4873
423,2014-02-19,3,9416.0,1651,1,1,10678
424,2014-02-19,3,5784.0,716,1,1,6718
425,2014-02-19,3,3264.0,436,1,1,2645
426,2014-02-19,3,5872.0,709,1,1,5203
427,2014-02-19,3,7893.0,787,1,1,7498
428,2014-02-19,3,5893.0,488,1,1,6593
429,2014-02-19,3,5467.0,390,1,1,6529
430,2014-02-19,3,8829.0,679,1,1,7321
431,2014-02-19,3,9572.0,962,1,1,9608
432,2014-02-19,3,11643.0,1559,1,1,11284
433,2014-02-19,3,4621.0,570,1,1,6213
434,2014-02-19,3,8562.0,619,1,1,10216
435,2014-02-19,3,3946.0,460,1,1,3471
436,2014-02-19,3,6072.0,641,1,1,7601
437,2014-02-19,3,7984.0,748,1,1,7865
438,2014-02-19,3,5148.0,554,1,1,6148
439,2014-02-19,3,7280.0,904,1,1,7593
440,2014-02-19,3,5111.0,576,1,1,5046
441,2014-02-19,3,6432.0,665,1,1,6842
442,2014-02-19,3,4265.0,446,1,1,3457
443,2014-02-19,3,5618.0,483,1,1,3786
444,2014-02-19,3,11404.0,1382,1,1,11742
445,2014-02-19,3,8647.0,1239,1,1,9260
446,2014-02-19,3,5454.0,681,1,1,5328
447,2014-02-19,3,5229.0,625,1,1,7747
448,2014-02-19,3,9260.0,790,1,1,8581
449,2014-02-19,3,11810.0,1631,1,1,12732
450,2014-02-19,3,7527.0,911,1,1,10029
451,2014-02-19,3,5449.0,481,1,1,5801
452,2014-02-19,3,4738.0,408,1,1,5744
453,2014-02-19,3,6361.0,721,1,1,6987
454,2014-02-19,3,7479.0,922,1,1,7526
455,2014-02-19,3,7355.0,468,1,1,8012
456,2014-02-19,3,6249.0,815,1,1,7216
457,2014-02-19,3,4752.0,383,1,1,4690
458,2014-02-19,3,6512.0,619,1,1,7477
459,2014-02-19,3,9019.0,1082,1,1,10546
460,2014-02-19,3,4253.0,335,1,1,3301
461,2014-02-19,3,5161.0,469,1,1,2769
462,2014-02-19,3,4679.0,606,1,1,5761
463,2014-02-19,3,6197.0,987,1,1,7161
464,2014-02-19,3,8761.0,1084,1,1,9387
465,2014-02-19,3,8077.0,630,1,1,9273
466,2014-02-19,3,8620.0,828,1,1,8746
467,2014-02-19,3,13150.0,1579,1,1,12980
468,2014-02-19,3,6666.0,729,1,1,8549
469,2014-02-19,3,11206.0,1478,1,1,11170
470,2014-02-19,3,12368.0,1628,1,1,10461
471,2014-02-19,3,7680.0,574,1,1,5971
472,2014-02-19,3,5289.0,726,1,1,5921
473,2014-02-19,3,3461.0,505,1,1,2654
474,2014-02-19,3,8592.0,838,1,1,9038
475,2014-02-19,3,6867.0,974,1,1,7613
476,2014-02-19,3,6341.0,685,1,1,6716
477,2014-02-19,3,5757.0,389,1,1,6606
478,2014-02-19,3,7046.0,727,1,1,7448
479,2014-02-19,3,11153.0,1252,1,1,11297
480,2014-02-19,3,5998.0,718,1,1,6244
481,2014-02-19,3,5847.0,502,1,1,5982
482,2014-02-19,3,7340.0,792,1,1,9446
483,2014-02-19,3,5206.0,641,1,1,5090
484,2014-02-19,3,7025.0,666,1,1,7518
485,2014-02-19,3,5333.0,442,1,1,5259
486,2014-02-19,3,5140.0,541,1,1,4929
487,2014-02-19,3,7499.0,662,1,1,6739
488,2014-02-19,3,3721.0,373,1,1,4898
489,2014-02-19,3,8640.0,703,1,1,8152
490,2014-02-19,3,8038.0,1045,1,1,9414
491,2014-02-19,3,6885.0,514,1,1,7293
492,2014-02-19,3,7414.0,1070,1,1,8100
493,2014-02-19,3,9024.0,844,1,1,8116
494,2014-02-19,3,8205.0,1178,1,1,7952
495,2014-02-19,3,5781.0,431,1,1,5093
496,2014-02-19,3,7738.0,801,1,1,7685
497,2014-02-19,3,9161.0,1155,1,1,9853
498,2014-02-19,3,6298.0,814,1,1,6608
499,2014-02-19,3,4909.0,681,1,1,4824
500,2014-02-19,3,5139.0,369,1,1,6594
501,2014-02-19,3,6522.0,689,1,1,7712
502,2014-02-19,3,10798.0,1471,1,1,12082
503,2014-02-19,3,6953.0,430,1,1,8262
504,2014-02-19,3,6027.0,914,1,1,8600
505,2014-02-19,3,5250.0,635,1,1,5718
506,2014-02-19,3,8842.0,1002,1,1,9816
507,2014-02-19,3,8768.0,638,1,1,8500
508,2014-02-19,3,6779.0,673,1,1,7324
509,2014-02-19,3,6517.0,526,1,1,6410
510,2014-02-19,3,9017.0,886,1,1,8654
511,2014-02-19,3,5937.0,801,1,1,6317
512,2014-02-19,3,5209.0,1307,1,1,5432
513,2014-02-19,3,17565.0,1997,1,1,19210
514,2014-02-19,3,6129.0,660,1,1,5725
515,2014-02-19,3,8877.0,682,1,1,8218
516,2014-02-19,3,6031.0,794,1,1,5196
517,2014-02-19,3,8822.0,788,1,1,9478
518,2014-02-19,3,5931.0,500,1,1,5089
519,2014-02-19,3,4647.0,464,1,1,5231
520,2014-02-19,3,3736.0,366,1,1,4314
521,2014-02-19,3,5082.0,396,1,1,4968
522,2014-02-19,3,8945.0,614,1,1,7652
523,2014-02-19,3,12730.0,1504,1,1,14593
524,2014-02-19,3,8360.0,838,1,1,9550
525,2014-02-19,3,9500.0,823,1,1,10142
526,2014-02-19,3,12740.0,1568,1,1,11040
527,2014-02-19,3,9860.0,912,1,1,12679
528,2014-02-19,3,11573.0,926,1,1,12698
529,2014-02-19,3,7798.0,723,1,1,7838
530,2014-02-19,3,2703.0,357,1,1,4090
531,2014-02-19,3,4577.0,579,1,1,5749
532,2014-02-19,3,11338.0,1295,1,1,10757
533,2014-02-19,3,9033.0,905,1,1,9701
534,2014-02-19,3,7470.0,566,1,1,7944
535,2014-02-19,3,8233.0,930,1,1,8559
536,2014-02-19,3,7969.0,876,1,1,8915
537,2014-02-19,3,5567.0,614,1,1,7636
538,2014-02-19,3,3613.0,548,1,1,3933
539,2014-02-19,3,9941.0,1043,1,1,10530
540,2014-02-19,3,5220.0,378,1,1,5185
541,2014-02-19,3,6346.0,846,1,1,6149
542,2014-02-19,3,6294.0,538,1,1,7913
543,2014-02-19,3,3994.0,323,1,1,3135
544,2014-02-19,3,15146.0,1850,1,1,15527
545,2014-02-19,3,11872.0,1154,1,1,11226
546,2014-02-19,3,13908.0,1562,1,1,14010
