fip,age,race,year,sex,totpop,ir,crack,alcohol,income,ur,poverty,repeal,acc,wht,male,lnr,t,younger,fa,pi,bf15
23,20,1,1997,2,68100,129.0014,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,0,3.0252912,13,0,,0,0
23,35,1,1997,1,105858,64.898766,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,1,1.7578579,13,0,,0,0
23,35,2,1997,2,428,0.0,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,0,,13,0,,0,0
23,25,2,1997,1,535,399.14163,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,1,5.782902,13,0,40.0,0,0
23,20,1,1997,1,68100,129.0014,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,1,2.4595888,13,0,,0,0
23,15,2,1997,1,658,0.0,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,1,6.331146,13,1,39.0,1,0
23,15,1,1997,1,84602,77.79117,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,1,2.442347,13,1,39.0,1,0
23,25,1,1997,1,73655,148.59431,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,1,2.6246686,13,0,40.0,0,0
23,20,2,1997,1,729,509.0909,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,1,5.4514675,13,0,,0,0
23,15,2,1997,2,658,0.0,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,0,5.8024206,13,1,39.0,1,1
23,20,2,1997,2,729,509.0909,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,0,5.809043,13,0,,0,0
23,30,1,1997,2,88669,129.1773,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,0,1.8870696,13,0,,0,0
23,30,2,1997,1,436,919.6648,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,1,5.846439,13,0,,0,0
23,25,2,1997,2,535,399.14163,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,0,,13,0,40.0,0,0
23,40,2,1997,1,458,0.0,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,1,,13,0,,0,0
23,15,1,1997,2,84602,77.79117,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,0,3.1904764,13,1,39.0,1,0
23,40,1,1997,2,103598,63.15304,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,0,,13,0,,0,0
23,30,1,1997,1,88669,129.1773,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,1,2.9123507,13,0,,0,0
23,25,1,1997,2,73655,148.59431,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,0,2.3702438,13,0,40.0,0,0
23,30,2,1997,2,436,919.6648,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,0,,13,0,,0,0
23,35,1,1997,2,105858,64.898766,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,1,0,1.3083328,13,0,,0,0
23,40,2,1997,2,458,0.0,2.773318,2.19,22179.0,5.125,10.1,0,17.020002,0,0,,13,0,,0,0
23,20,2,1998,1,733,581.8182,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,1,5.4419847,14,0,,0,0
23,25,1,1998,1,72416,153.54701,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,1,2.1282318,14,0,40.0,0,0
23,15,1,1998,2,85332,72.23823,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,0,3.273364,14,1,39.0,1,0
23,40,1,1998,1,104567,58.006775,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,1,2.0541236,14,0,,0,0
23,20,1,1998,1,66939,133.0805,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,1,2.8848007,14,0,,0,0
23,15,1,1998,1,85332,72.23823,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,1,,14,1,39.0,1,0
23,25,2,1998,1,507,266.09442,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,1,,14,0,40.0,0,0
23,30,1,1998,2,85157,131.09409,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,0,,14,0,,0,0
23,40,2,1998,1,476,0.0,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,1,,14,0,,0,0
23,35,1,1998,2,104014,67.584625,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,0,,14,0,,0,0
23,25,1,1998,2,72416,153.54701,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,0,2.944439,14,0,40.0,0,0
23,35,1,1998,1,104014,67.584625,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,1,2.0668628,14,0,,0,0
23,35,2,1998,2,502,0.0,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,0,,14,0,,0,0
23,40,1,1998,2,104567,58.006775,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,0,1.3350011,14,0,,0,0
23,30,2,1998,2,474,900.8082,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,0,,14,0,,0,0
23,20,2,1998,2,733,581.8182,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,0,,14,0,,0,0
23,40,2,1998,2,476,0.0,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,0,,14,0,,0,0
23,30,1,1998,1,85157,131.09409,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,1,2.6672282,14,0,,0,0
23,20,1,1998,2,66939,133.0805,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,1,0,3.0397491,14,0,,0,0
23,35,2,1998,1,502,0.0,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,1,5.799093,14,0,,0,0
23,30,2,1998,1,474,900.8082,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,1,5.769882,14,0,,0,0
23,15,2,1998,2,771,0.0,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,0,6.3625107,14,1,39.0,1,1
23,25,2,1998,2,507,266.09442,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,0,,14,0,40.0,0,0
23,15,2,1998,1,771,0.0,1.933708,2.16,23596.0,4.508333,10.4,0,12.574027,0,1,6.8448153,14,1,39.0,1,0
23,35,2,1999,1,493,0.0,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,1,5.789348,15,0,,0,0
23,20,1,1999,2,66820,137.15959,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,0,3.8066626,15,0,,0,0
23,40,2,1999,2,474,0.0,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,0,,15,0,,0,0
23,40,2,1999,1,474,0.0,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,1,,15,0,,0,0
23,20,2,1999,1,656,654.5455,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,1,,15,0,,0,0
23,25,2,1999,1,580,133.04721,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,1,5.6156797,15,0,40.0,0,0
23,30,1,1999,2,83025,133.01085,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,0,2.4680996,15,0,,0,0
23,25,2,1999,2,580,133.04721,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,0,,15,0,40.0,0,0
23,30,2,1999,2,540,881.9517,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,0,,15,0,,0,0
23,15,1,1999,2,85630,66.68528,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,0,3.0726933,15,1,39.0,1,0
23,35,2,1999,2,493,0.0,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,0,,15,0,,0,0
23,15,2,1999,1,771,0.0,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,1,5.508983,15,1,39.0,1,0
23,35,1,1999,1,102679,70.27048,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,1,1.7917595,15,0,,0,0
23,15,2,1999,2,771,0.0,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,0,6.3033514,15,1,39.0,1,1
23,25,1,1999,1,70795,158.49973,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,1,3.1354942,15,0,40.0,0,0
23,40,1,1999,1,105571,52.86051,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,1,2.272126,15,0,,0,0
23,20,2,1999,2,656,654.5455,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,0,5.9522038,15,0,,0,0
23,30,1,1999,1,83025,133.01085,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,1,2.5095992,15,0,,0,0
23,40,1,1999,2,105571,52.86051,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,0,,15,0,,0,0
23,35,1,1999,2,102679,70.27048,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,0,1.3350011,15,0,,0,0
23,15,1,1999,1,85630,66.68528,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,1,2.4336133,15,1,39.0,1,0
23,30,2,1999,1,540,881.9517,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,0,1,5.735281,15,0,,0,0
23,20,1,1999,1,66820,137.15959,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,1,3.0397491,15,0,,0,0
23,25,1,1999,2,70795,158.49973,1.039998,2.26,24484.0,3.95,10.6,0,8.042399,1,0,2.1162555,15,0,40.0,0,0
23,20,2,2000,1,770,727.2727,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,1,5.3752785,16,0,,0,0
23,15,1,2000,1,85665,61.132343,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,1,2.6173959,16,1,39.0,1,0
23,35,2,2000,2,509,0.0,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,0,,16,0,,0,0
23,20,1,2000,1,68372,141.2387,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,1,3.558201,16,0,,0,0
23,40,1,2000,2,107998,47.714245,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,0,,16,0,,0,0
23,40,2,2000,2,474,0.0,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,0,,16,0,,0,0
23,30,1,2000,2,83886,134.92763,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,0,0.8329091,16,0,,0,0
23,15,1,2000,2,85665,61.132343,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,0,2.9496884,16,1,39.0,1,0
23,25,2,2000,1,541,0.0,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,1,,16,0,40.0,0,0
23,15,2,2000,1,892,0.0,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,1,5.3166485,16,1,39.0,1,0
23,20,1,2000,2,68372,141.2387,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,0,3.3775876,16,0,,0,0
23,40,1,2000,1,107998,47.714245,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,1,2.4336133,16,0,,0,0
23,35,1,2000,1,102011,72.95633,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,1,2.895912,16,0,,0,0
23,40,2,2000,1,474,0.0,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,1,,16,0,,0,0
23,25,1,2000,2,69221,163.45242,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,0,2.6532419,16,0,40.0,0,0
23,15,2,2000,2,892,0.0,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,0,,16,1,39.0,1,1
23,25,2,2000,2,541,0.0,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,0,6.214608,16,0,40.0,0,0
23,20,2,2000,2,770,727.2727,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,0,6.4792776,16,0,,0,0
23,25,1,2000,1,69221,163.45242,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,1,2.867899,16,0,40.0,0,0
23,30,1,2000,1,83886,134.92763,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,1,3.0864866,16,0,,0,0
23,30,2,2000,1,551,863.0952,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,1,5.669536,16,0,,0,0
23,30,2,2000,2,551,863.0952,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,0,,16,0,,0,0
23,35,1,2000,2,102011,72.95633,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,1,0,,16,0,,0,0
23,35,2,2000,1,509,0.0,1.190756,2.29,25969.0,3.275,10.1,0,6.727819,0,1,,16,0,,0,0
24,15,2,1985,1,99804,331.26154,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,1,8.428712,1,1,41.0,0,0
24,20,2,1985,2,111074,705.5054,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,0,8.481193,1,0,,0,0
24,40,1,1985,2,200154,40.57222,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,0,2.3025851,1,0,,0,0
24,15,1,1985,1,212218,51.854195,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,1,4.906755,1,1,41.0,0,0
24,20,1,1985,2,256010,91.60772,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,0,5.610204,1,0,,0,0
24,35,1,1985,1,241459,53.469925,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,1,3.6635616,1,0,,0,0
24,30,2,1985,1,104721,526.7883,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,1,7.7089047,1,0,,0,0
24,35,1,1985,2,241459,53.469925,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,0,2.8507063,1,0,,0,0
24,25,1,1985,1,283337,99.27626,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,1,4.966335,1,0,42.0,0,0
24,20,2,1985,1,111074,705.5054,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,1,8.926092,1,0,,0,0
24,35,2,1985,2,88994,302.39023,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,0,5.587623,1,0,,0,0
24,40,2,1985,2,67878,278.001,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,0,4.4897594,1,0,,0,0
24,25,2,1985,2,114973,589.2163,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,0,7.569618,1,0,42.0,0,0
24,40,1,1985,1,200154,40.57222,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,1,3.1738784,1,0,,0,0
24,15,2,1985,2,99804,331.26154,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,0,8.659769,1,1,41.0,0,1
24,15,1,1985,2,212218,51.854195,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,0,5.7844405,1,1,41.0,0,0
24,20,1,1985,1,256010,91.60772,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,1,5.5467386,1,0,,0,0
24,35,2,1985,1,88994,302.39023,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,1,7.0156226,1,0,,0,0
24,30,1,1985,1,270560,61.17455,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,1,4.3795238,1,0,,0,0
24,40,2,1985,1,67878,278.001,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,1,6.3965964,1,0,,0,0
24,30,2,1985,2,104721,526.7883,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,0,6.457868,1,0,,0,0
24,25,1,1985,2,283337,99.27626,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,0,4.7050157,1,0,42.0,0,0
24,30,1,1985,2,270560,61.17455,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,1,0,3.7932396,1,0,,0,0
24,25,2,1985,1,114973,589.2163,1.022807,2.81,17069.0,4.6916666,8.7,0,4.1189685,0,1,8.427662,1,0,42.0,0,0
24,15,2,1986,1,99719,361.36603,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,1,8.471149,2,1,41.0,0,0
24,35,2,1986,1,94254,337.49832,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,1,7.1228666,2,0,,0,0
24,30,1,1986,1,278102,68.11255,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,1,4.074142,2,0,,0,0
24,15,1,1986,2,212039,57.58972,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,0,5.789348,2,1,41.0,0,0
24,40,2,1986,1,69778,314.5978,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,1,6.3974295,2,0,,0,0
24,35,1,1986,2,255746,58.97238,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,0,2.6390574,2,0,,0,0
24,40,2,1986,2,69778,314.5978,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,0,4.490881,2,0,,0,0
24,30,2,1986,1,107625,561.256,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,1,7.6277876,2,0,,0,0
24,25,1,1986,1,290159,111.06682,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,1,4.740575,2,0,42.0,0,0
24,25,1,1986,2,290159,111.06682,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,0,4.522875,2,0,42.0,0,0
24,15,2,1986,2,99719,361.36603,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,0,8.183202,2,1,41.0,0,1
24,30,2,1986,2,107625,561.256,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,0,6.0428705,2,0,,0,0
24,40,1,1986,1,205722,46.426086,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,1,2.6810215,2,0,,0,0
24,35,2,1986,2,94254,337.49832,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,0,5.2198153,2,0,,0,0
24,35,1,1986,1,255746,58.97238,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,1,3.2809112,2,0,,0,0
24,20,2,1986,2,109571,739.7645,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,0,8.007933,2,0,,0,0
24,15,1,1986,1,212039,57.58972,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,1,4.7104306,2,1,41.0,0,0
24,30,1,1986,2,278102,68.11255,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,0,3.3877745,2,0,,0,0
24,25,2,1986,2,117727,615.8849,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,0,7.119393,2,0,42.0,0,0
24,25,2,1986,1,117727,615.8849,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,1,8.329561,2,0,42.0,0,0
24,20,1,1986,1,252564,96.93666,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,1,5.40762,2,0,,0,0
24,40,1,1986,2,205722,46.426086,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,0,1.7578579,2,0,,0,0
24,20,2,1986,1,109571,739.7645,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,0,1,8.895219,2,0,,0,0
24,20,1,1986,2,252564,96.93666,1.446893,2.75,18068.0,4.5583334,9.2,0,8.148134,1,0,5.3949904,2,0,,0,0
24,25,1,1987,2,293915,122.857376,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,0,4.4402957,3,0,42.0,0,0
24,25,1,1987,1,293915,122.857376,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,1,4.5798526,3,0,42.0,0,0
24,15,1,1987,2,209875,63.32525,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,0,5.6279807,3,1,41.0,0,0
24,20,2,1987,1,107796,774.0236,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,1,8.744743,3,0,,0,0
24,40,1,1987,2,224579,52.279957,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,0,2.1860511,3,0,,0,0
24,25,2,1987,1,119248,642.5534,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,1,8.15473,3,0,42.0,0,0
24,15,2,1987,2,98700,391.4705,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,0,7.8893466,3,1,41.0,0,1
24,40,2,1987,1,76173,351.1946,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,1,6.233037,3,0,,0,0
24,30,2,1987,1,111109,595.72363,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,1,7.5282245,3,0,,0,0
24,35,2,1987,1,94943,372.60638,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,1,6.9046507,3,0,,0,0
24,40,1,1987,1,224579,52.279957,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,1,2.5952547,3,0,,0,0
24,25,2,1987,2,119248,642.5534,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,0,6.926479,3,0,42.0,0,0
24,35,2,1987,2,94943,372.60638,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,0,5.1251535,3,0,,0,0
24,20,2,1987,2,107796,774.0236,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,0,7.81343,3,0,,0,0
24,30,1,1987,2,287133,75.05056,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,0,3.4499876,3,0,,0,0
24,30,1,1987,1,287133,75.05056,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,1,3.8836236,3,0,,0,0
24,35,1,1987,2,257609,64.47484,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,0,2.791165,3,0,,0,0
24,30,2,1987,2,111109,595.72363,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,0,5.9707513,3,0,,0,0
24,15,1,1987,1,209875,63.32525,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,1,4.566429,3,1,41.0,0,0
24,40,2,1987,2,76173,351.1946,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,0,4.2442,3,0,,0,0
24,35,1,1987,1,257609,64.47484,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,1,3.1822119,3,0,,0,0
24,20,1,1987,1,248480,102.26561,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,1,4.9965363,3,0,,0,0
24,15,2,1987,1,98700,391.4705,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,0,1,8.350288,3,1,41.0,0,0
24,20,1,1987,2,248480,102.26561,1.29687,2.74,19208.0,4.3166666,9.2,0,14.295691,1,0,5.301811,3,0,,0,0
24,25,2,1988,1,120749,669.222,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,1,8.03977,4,0,42.0,0,0
24,15,2,1988,2,97446,421.57498,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,0,7.8471375,4,1,41.0,0,1
24,20,1,1988,2,245042,107.59455,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,0,5.1457486,4,0,,0,0
24,35,2,1988,1,97628,407.71448,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,1,7.04316,4,0,,0,0
24,25,2,1988,2,120749,669.222,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,0,6.9459176,4,0,42.0,0,0
24,40,1,1988,2,235905,58.133823,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,0,1.6292405,4,0,,0,0
24,30,1,1988,2,295608,81.98856,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,0,3.3286266,4,0,,0,0
24,20,2,1988,1,106302,808.2828,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,1,8.567487,4,0,,0,0
24,25,1,1988,2,297613,134.64793,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,0,4.252772,4,0,42.0,0,0
24,20,1,1988,1,245042,107.59455,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,1,4.607168,4,0,,0,0
24,35,1,1988,2,264894,69.977295,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,0,2.5494452,4,0,,0,0
24,40,2,1988,1,80022,387.79138,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,1,6.322565,4,0,,0,0
24,20,2,1988,2,106302,808.2828,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,0,7.673223,4,0,,0,0
24,40,1,1988,1,235905,58.133823,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,1,2.2300143,4,0,,0,0
24,15,2,1988,1,97446,421.57498,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,1,8.276573,4,1,41.0,0,0
24,30,1,1988,1,295608,81.98856,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,1,3.5751507,4,0,,0,0
24,30,2,1988,2,114381,630.1913,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,0,6.0234475,4,0,,0,0
24,30,2,1988,1,114381,630.1913,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,1,7.521426,4,0,,0,0
24,15,1,1988,2,207210,69.060776,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,0,5.365976,4,1,41.0,0,0
24,35,1,1988,1,264894,69.977295,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,1,2.9806187,4,0,,0,0
24,35,2,1988,2,97628,407.71448,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,0,4.8690715,4,0,,0,0
24,40,2,1988,2,80022,387.79138,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,0,0,3.8220983,4,0,,0,0
24,15,1,1988,1,207210,69.060776,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,1,4.206184,4,1,41.0,0,0
24,25,1,1988,1,297613,134.64793,2.851097,2.62,20582.0,4.116667,9.8,0,20.875168,1,1,4.0036902,4,0,42.0,0,0
24,15,2,1989,1,94784,451.6794,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,0,1,7.9048886,5,1,41.0,0,0
24,20,2,1989,2,104830,842.5419,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,0,0,7.5406747,5,0,,0,0
24,30,1,1989,1,300766,88.92657,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,1,1,3.7612002,5,0,,0,0
24,25,1,1989,2,298546,146.43848,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,1,0,4.0943446,5,0,42.0,0,0
24,40,1,1989,1,249059,63.98769,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,1,1,2.4932055,5,0,,0,0
24,35,2,1989,2,100092,442.8225,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,0,0,5.2105784,5,0,,0,0
24,15,2,1989,2,94784,451.6794,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,0,0,7.8044147,5,1,41.0,0,1
24,25,2,1989,2,121123,695.8905,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,0,0,6.937314,5,0,42.0,0,0
24,20,1,1989,1,241656,112.92349,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,1,1,4.652054,5,0,,0,0
24,30,2,1989,2,116375,664.65894,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,0,0,6.165208,5,0,,0,0
24,20,1,1989,2,241656,112.92349,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,1,0,4.91339,5,0,,0,0
24,35,2,1989,1,100092,442.8225,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,0,1,6.8836675,5,0,,0,0
24,15,1,1989,2,201552,74.79631,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,1,0,5.256453,5,1,41.0,0,0
24,35,1,1989,1,271592,75.479744,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,1,1,3.063391,5,0,,0,0
24,20,2,1989,1,104830,842.5419,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,0,1,8.156396,5,0,,0,0
24,25,1,1989,1,298546,146.43848,3.622975,2.54,21900.0,3.725,9.0,0,29.769928,1,1,4.1682143,5,0,42.0,0,0
